306.8365251,4.424892263
316.3713405,2.86143033
327.3968499,3.166256242
338.5946328,8.363046378
344.1319979,10.91473425
352.1058038,15.5166222
356.5356959,18.112559
359.4889574,19.8825159
364.3618387,22.95044121
367.4627632,24.8973938
373.0739599,28.37830905
377.0116418,30.69891921
383.1150488,34.79440283
390.7935285,38.46706341
397.2907036,42.61662904
405.1660675,45.68455435
408.9068653,49.26380053
413.4351995,51.11242219
417.9635336,52.92171147
428.0046225,56.7566181
433.9111454,58.93956495
445.1335388,62.65647445
456.8481424,64.98691771
471.5652286,67.78934948
487.0698511,70.10995964
496.874679,71.9900472
509.430259,73.35207118
521.1307995,73.90553389
531.9594248,73.33521445
544.3631228,72.98122307
562.0826913,73.33521445
579.999144,71.9585813
597.5218285,70.91627334
613.6171032,69.70680279
631.0708783,67.9073466
643.3958226,66.4520487
665.7421674,64.24943567
680.8038007,62.32214926
694.6841294,61.16184418
713.2896764,58.96316438
723.9214176,57.81859224
748.7288136,55.16365688
764.6764253,53.45269854
773.5362096,52.56772009
789.4838213,50.91576031
804.6931176,49.08680484
816.9491525,47.44959471
828.8606403,45.22239893
840.9887006,43.62353786
855.9322034,41.57432109
867.449923,40.2566865
892.257319,37.9950749
911.7488444,37.22809358
943.9393939,34.86815104
959.3947954,34.04217115
980.8551618,32.5082085
1004.481253,30.5612559
1022.59459,29.99093645
1034.309194,29.73527601
1050.158363,27.94565292
1076.540832,26.72634927
1093.669748,26.01836651
